,Track_Name,Track_Id,Artists_All,Artists_IDs,popularity,LengthOfTrack_ms,danceability,energy,loudness,mode_Major1happier,acousticness,valence,tempo,Release_date,album_type
14435,Bloody Nose,3XUnEyS2m0cMaHYLON7skY,"('Hollywood Undead',)","('0CEFCo8288kQU7mJi25s6E',)",59,250127,0.483,0.962,-2.93,1,5.45e-05,0.459,88.003,2018-11-02,single
14436,Piece Of Your Heart,2ZMHNMMft1Yp6nLPjR4zM9,"('Mayday Parade',)","('3WfJ1OtrWI7RViX9DMyEGy',)",58,219723,0.576,0.772,-4.902,1,0.0453,0.494,97.007,2018-06-15,album
14437,Para Siempre,3w6HBymB6v99gmhz4aiX1g,"('Kany Garcia',)","('69UypehHabb68utzfjAVlV',)",70,201600,0.725,0.478,-6.814,1,0.866,0.399,80.127,2018-05-18,album
14438,Intro,7LoWAhcGbxSkT6trTqXQR6,"('Juice WRLD',)","('4MCBfE4596Uoi2O4DtmEMz',)",56,74865,0.558,0.384,-13.644,0,0.93,0.829,75.956,2018-12-10,album
14439,Super Trouper,1QWJmDzpPKqewtg0abEyq8,"('Cher', 'Meryl Streep', 'Christine Baranski', 'Julie Walters', 'Pierce Brosnan', 'Colin Firth', 'Stellan Skarsgård', 'Andy Garcia', 'Amanda Seyfried', 'Dominic Cooper', 'Lily James', 'Jessica Keenan Wynn', 'Alexa Davies', 'Josh Dylan', 'Jeremy Irvine', 'Hugh Skinner')","('72OaDtakiy6yFqkt4TsiFt', '2HB65P72dFRiOKvbLLcil2', '1L4nOFaQKejFy75REi9BKh', '5Yi0y4bNdc04Oxk9l6nwXa', '6wbpT3ouvjUUWqKWJ5iQ9z', '451XuvAUIJfZrPOQt2AReP', '0SzZQUkmQ2VPihJ7P64IGq', '5XaRUXHFbgs8LDoYzoPJ1R', '5RZjpmuD14JKXvB8Ry1G1u', '0F6wZIBwxstvRk9eQtpvOo', '7gWjOPetXNCBqlVe6axl8K', '5U2zidY0OdTB6P5axinwOZ', '30o4QIjXJukHg0IGC93AV1', '6fJIdgIr67mX3lLEBjIMac', '5Rgs4d94GBqUSeZC6QJxUc', '46sPwUO4mwBrA1wnSK83tl')",63,231480,0.681,0.655,-8.642,1,0.0425,0.901,124.996,2018-07-13,album
14440,Neon Moon,7laJx5tDtvm3Mkj832oxSb,"('Cigarettes After Sex',)","('1QAJqy2dA3ihHBFIHRphZj',)",53,225767,0.48,0.488,-11.103,1,0.099,0.275,90.349,2018-12-17,single
14441,Just Want You,0jm6UoOxeX1rtYKLrG7pnj,"('Sarah Reeves',)","('2vGA5qCDLZGW6exRQgKfLL',)",55,272000,0.33,0.325,-7.912,0,0.648,0.224,135.51,2018-10-19,album
14442,Bubbles,6VBmpx11gA8W2ZYzfLsr50,"('Ryan Caraveo',)","('1PDE2MIJ4M6uvFJDrslazf',)",57,164309,0.748,0.529,-8.885,0,0.328,0.448,75.973,2018-02-12,album
14443,Bleed Magic,73y59JEXs1yNwjuinuQA4c,"('I DONT KNOW HOW BUT THEY FOUND ME',)","('0Raaw7kr1Vzat4ZvHzjsJR',)",57,203720,0.518,0.934,-7.082,1,0.00135,0.233,161.996,2018-10-26,single
14444,Voices,1grES9LSTRxKy5QC22VedG,"('Stray Kids',)","('2dIgFjalVxs4ThymZ67YCE',)",62,200382,0.649,0.87,-2.475,1,0.0168,0.298,149.927,2018-08-06,album
14445,Set It,58132xQKeQ9j6VHJb06B4s,"(""Ol' Burger Beats"",)","('4rDDy4hN7Tbrv0ntOvVKPz',)",60,129800,0.512,0.315,-12.003,0,0.744,0.215,122.028,2018-06-08,album
14446,Catch Up (feat. Chief Keef),1ARwts1jW4Jofcc8COstc2,"('G Herbo', 'Southside', 'Chief Keef')","('5QdEbQJ3ylBnc3gsIASAT5', '23DYJsw4uSCguIqiTIDtcN', '15iVAtD3s3FsQR4w1v6M0P')",54,190720,0.62,0.667,-4.971,0,0.0786,0.274,136.119,2018-07-27,album
14447,Baby (feat. MARINA & Luis Fonsi),5XWCc9wQes7X5uyYH9h5JR,"('Clean Bandit', 'MARINA', 'Luis Fonsi')","('6MDME20pz9RveH9rEXvrOM', '6CwfuxIqcltXDGjfZsMd9A', '4V8Sr092TqfHkfAA5fXXqG')",66,205440,0.755,0.74,-5.354,0,0.356,0.33,116.946,2018-11-30,album
14448,Cherry,49eeirITrqP3pJALseu6Ed,"('Rina Sawayama',)","('2KEqzdPS7M5YwGmiuPTdr5',)",57,205224,0.577,0.79,-3.458,1,0.0129,0.645,102.03,2018-08-14,single
14449,Me Muero,4dpTz2Tgczw9lDdBAT0fvT,"('Carlos Rivera',)","('39yVoqm6sYFvvqF1RciUVf',)",74,196040,0.51,0.572,-6.153,1,0.28,0.529,142.062,2018-09-07,album
14450,Apple Juice (feat. Carla Monroe) - MOTi Remix,6fIgsZFtGXiIvxb2Y6oCc7,"('SLATIN', 'Carla Monroe', 'MOTi')","('2K7Mq9tikWmSfodrb6ZyD3', '4S9LNSZusH3XflT3g32bqB', '1vo8zHmO1KzkuU9Xxh6J7W')",67,138750,0.671,0.91,-3.621,1,0.00196,0.413,128.036,2018-11-30,single
14451,Power,7BHEi0cFs6TVNFDvbBrAjz,"('G-Eazy', 'Nef The Pharaoh', 'P-Lo')","('02kJSzxNuaWGqwubyUba0Z', '3DiSC0nSNNWpPy5ZK3mcrz', '2QLM9IFaHBtB16b8ZDaA3A')",57,199508,0.839,0.743,-7.341,1,0.168,0.261,97.953,2018-05-24,single
14452,La Sopa De Tu Propio Chocolate,4qiiHAveTEHWvtxwGSPJaY,"('Banda Rancho Viejo De Julio Aramburo La Bandononona',)","('39dmt5DRpnyJKgz5bc4ZNV',)",59,234320,0.728,0.418,-6.852,1,0.384,0.883,145.171,2018-03-09,single
14453,Solid,7pSn2j9BhIWMqmKDfhkbTQ,"('Trey Songz',)","('2iojnBLj0qIMiKPvVhLnsH',)",57,219052,0.574,0.587,-6.565,0,0.0665,0.353,132.091,2018-11-28,album
14454,Change,17RMnDmv5CEo3s0tmipRyb,"('Charlie Puth', 'James Taylor')","('6VuMaDnrHyPL1p4EHjYLi7', '0vn7UBvSQECKJm2817Yf1P')",64,217560,0.502,0.413,-7.373,1,0.872,0.474,175.507,2018-05-11,album
14455,Resurrection Power,20bD4lkiXkxl5VVg0Y7Tjz,"('Chris Tomlin',)","('6pRi6EIPXz4QJEOEsBaA0m',)",55,251106,0.385,0.74,-4.135,1,0.00739,0.312,150.018,2018-01-12,single
14456,Leather in The Rain (feat. Kyndall),5lJAZ8IMBzfeWcV3PjCMMO,"('Tyga', 'Kyndall')","('5LHRHt1k9lMyONurDHEdrp', '0lOHVZ3a5WJMsCYkHWzITS')",64,213798,0.809,0.533,-7.419,1,0.0794,0.282,128.013,2018-02-16,album
14457,Check This Out,1LwVrOwwPJPU5lVuQDPnGA,"('Marshmello',)","('64KEffDW9EtZ1y2vBYgq8T',)",60,219718,0.624,0.97,-0.975,1,0.000874,0.869,142.019,2018-06-22,album
14458,Flamingo,2sSD61ebfoCTFuFZuhdWnd,"('Token',)","('4cUfFbVZGSsJWdbfmkdxYq',)",57,231836,0.804,0.731,-7.618,0,0.147,0.655,150.038,2018-12-07,album
14459,Ion Get You,0iHqaHGCRwxtaJTOOPjSHy,"('Moneybagg Yo',)","('3tJoFztHeIJkJWMrx0td2f',)",53,157213,0.722,0.75,-4.111,0,0.351,0.645,75.013,2018-02-14,album
14460,Numb,3fMNMAP51H7NywqzoukIRy,"('Carlie Hanson',)","('3mPc8WGusz2XF3Tvs3AKCR',)",57,133876,0.832,0.738,-4.417,1,0.258,0.49,127.874,2018-12-14,single
14461,Ends of the Earth,54lLPKdSIrq8JZMfPC8SZs,"('Kenny Chesney',)","('3grHWM9bx2E9vwJCdlRv9O',)",54,264492,0.636,0.445,-10.518,1,0.091,0.38,120.907,2018-07-27,album
14462,Plant,2CW1y32fK1n1OL3W60OORY,"('Kasper Lindmark',)","('0h3zSsjkg9w9CuuKFwIlyq',)",59,70916,0.561,0.213,-14.412,1,0.758,0.123,87.989,2018-06-30,album
14463,Vlone Flex,2l4zJarZ3jSihQGUzsbLdK,"('Smooky MarGielaa',)","('2HO2kO7O5gEnM91dhobllP',)",55,133407,0.746,0.622,-5.976,1,0.0416,0.361,108.015,2018-01-08,single
14464,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",2w6xoVr8vUn3j5cI9NusBM,"('Damian Marley', 'Stephen Marley', 'Wiz Khalifa', 'Ty Dolla $ign')","('3QJzdZJYIAcoET1GcfpNGi', '0CIwCGmQMqHqiblnZlFia1', '137W8MRPWKqSmrBGDBFSop', '7c0XG5cIJTrrAgEC3ULPiq')",62,245146,0.813,0.585,-6.856,0,0.0223,0.847,84.995,2018-04-20,single
14465,Floatin',5tORl4if1aYvU7bXHSEafi,"('Uncle Kracker',)","('2DnqqkzzDKm3vAoyHtn8So',)",55,178816,0.624,0.852,-4.704,1,0.0922,0.627,95.036,2018-07-02,single
14466,Valentine's Day,2juRA8DhQePry4eb2LMUMM,"('LANY',)","('49tQo2QULno7gxHutgccqF',)",63,217949,0.545,0.498,-8.764,1,0.13,0.063,148.055,2018-10-05,album
14467,Look What I Found,6Id5RM56PFn2hB4I0ox0WA,"('Lady Gaga',)","('1HY2Jd0NmPuamShAr6KMms',)",63,175240,0.849,0.493,-4.1,0,0.456,0.447,97.012,2018-10-05,album
14468,Morning Light,3KnLHwhRhJGuQM822JVSoI,"('Justin Timberlake', 'Alicia Keys')","('31TPClRtHm23RisEBtV3X7', '3DiDSECUqqY1AuBP8qtaIa')",60,243040,0.62,0.497,-9.585,0,0.382,0.55,155.908,2018-02-02,album
14469,Seals Pills (Lil Baby & Gunna),7HLglWbzDheHZ3VZUbxGLC,"('Lil Baby', 'Gunna')","('5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ')",55,176330,0.624,0.541,-7.162,0,0.0137,0.368,156.089,2018-10-05,album
14470,October Skies,3JD5xfa8pgJi0AzdRCRETW,"('Mumford & Sons',)","('3gd8FJtBJtkRxdfbTu19U2',)",54,223685,0.468,0.182,-15.562,1,0.837,0.0382,155.102,2018-11-16,album
14471,THROWBACK,7fToSlGPKlugVUCAZWvydi,"('HARDY',)","('5QNm7E7RU2m64l6Gliu8Oy',)",54,203674,0.621,0.706,-6.371,1,0.217,0.521,124.076,2018-10-19,single
14472,Like I Do,03IBnHJvOQBr4dy3RguAph,"('David Guetta', 'Martin Garrix', 'Brooks')","('1Cs0zKBU1kc0i8ypK3B9ai', '60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e')",57,201560,0.667,0.871,-4.905,0,0.00569,0.187,128.042,2018-09-14,album
14473,Elevate,7GYXDwgQCttUrAOHyAcr7r,"('JayDaYoungan',)","('0E3pLs4jXz9tDQGY8m1A1d',)",53,150960,0.842,0.621,-8.805,1,0.105,0.639,140.023,2018-04-05,album
14474,Last Night's Mascara,4NacIk1bS1nCVwd9v4wcdX,"('Brynn Cartelli',)","('4NIPR04MgEH0K5uv8Gn7ek',)",55,197669,0.783,0.531,-6.062,1,0.27,0.526,102.481,2018-12-18,single
14475,FUCK the Industry,1kplm95KV4UuZ2JTbfzKiO,"('$uicideBoy$',)","('1VPmR4DJC1PlOtd0IADAO0',)",57,235230,0.696,0.503,-9.024,1,0.105,0.125,129.974,2018-09-07,album
14476,"Inside of Every Demon Is a Rainbow (From ""Hazbin Hotel"")",08WXtVwEf7rxDDguYQrPmc,"('Elsie Lovelock',)","('2FwUfnGsFBk5lOEMdtl7bN',)",58,98272,0.408,0.505,-13.733,1,0.261,0.637,180.441,2018-10-01,single
14477,Watching Over,4f9UzrnxHsWKIheG1TRrEG,"('Greta Van Fleet',)","('4NpFxQe2UvRCAjto3JqlSl',)",60,267333,0.396,0.734,-4.897,0,0.00167,0.41,132.567,2018-10-19,album
14478,Cabezones Azules,05y6GAASJNXAOAyk4dZVKQ,"('Los Hijos De Garcia',)","('3Aw1WaC6Xm8cOOppvXcnfa',)",54,216053,0.627,0.539,-3.863,0,0.545,0.905,117.364,2018-11-09,single
14479,Trippple Cross (feat. Future & Young Thug),3Aflzeml3BDWtEOy0VUMRo,"('Young Scooter', 'Future', 'Young Thug')","('4cmA2QDPdzh8W2ytpyUGes', '1RyvyyTE3xzB2ZywiAwp0i', '50co4Is1HCEo8bhOyUWKpn')",54,190222,0.818,0.573,-8.299,1,0.00945,0.304,134.982,2018-02-23,album
14480,Angel Eyes,6ERUsU7mPnu6sUQptDACkA,"('Christine Baranski', 'Julie Walters', 'Amanda Seyfried')","('1L4nOFaQKejFy75REi9BKh', '5Yi0y4bNdc04Oxk9l6nwXa', '5RZjpmuD14JKXvB8Ry1G1u')",63,251000,0.71,0.841,-7.29,1,0.196,0.934,133.478,2018-07-13,album
14481,Clearly,5XBqGcLYOZi8CEW83Ug7Fs,"('Grace VanderWaal',)","('3YdT8QvV4QvY4DfVJhxdcZ',)",61,251906,0.663,0.673,-6.152,0,0.125,0.279,98.0,2018-03-30,single
14482,Worthy,7qqtTPQIMXAFubamFBPHG5,"('Elevation Worship',)","('3YCKuqpv9nCsIhJ2v8SMix',)",57,371616,0.37,0.63,-6.535,1,0.00601,0.144,134.319,2018-09-28,album
14483,Baby You're a Haunted House,4c38yr2PflGI2DSIzqsnmF,"('Gerard Way',)","('4YZ5ECfbM2xSTSQTJGBbO5',)",57,166361,0.476,0.983,-3.282,1,0.00182,0.723,120.022,2018-10-26,single
14484,Egoísta,2rVSAahQe9IRh4L99wkqr1,"('Gerardo Ortiz',)","('4J13m9IZh03PEhoxAxRhXO',)",61,174640,0.685,0.589,-3.486,1,0.346,0.851,115.06,2018-04-27,album
14485,Cheers (feat. Q-Tip),4qNijbGeHqlcFWrGrATFOX,"('Anderson .Paak', 'Q-Tip')","('3jK9MiCrA42lLAdMGUZpwa', '3ZotbHeyVQKxQCPDJuQ4SU')",58,334733,0.727,0.518,-7.825,1,0.0888,0.485,88.255,2018-11-16,album
14486,The Shimmering,5uKZdIleAR6OH7KNAnZNp4,"('Austeria',)","('6nImttseHjHeRnSY68rFBj',)",58,162899,0.618,0.56,-12.706,0,0.0521,0.119,100.054,2018-02-01,single
14487,항상 (HANGSANG),4mYu3kfBCW6qiTDnfVeuMx,"('j-hope', 'Supreme Boi')","('0b1sIQumIAsNbqAoIClSpy', '6sBiS0iWcCyMMgiYrEOxbt')",59,229675,0.832,0.896,-4.673,1,0.159,0.618,178.998,2018-03-02,album
14488,Sunshine Girl - Demo,5bj2XmbAU0WCGI14P4LsON,"('Jakob Ogawa',)","('4ub2v80S4RIceZRGnlhjTr',)",56,128984,0.656,0.594,-9.463,1,0.203,0.697,88.38,2018-07-13,single
14489,Hex,7D7e6hm2LiNd6nLuJF6K9Q,"('80purppp',)","('4F9apzBcSE0OSfHYbxo4RF',)",56,122221,0.845,0.398,-15.781,1,0.872,0.482,109.996,2018-03-12,single
14490,Slow It Down,6TapyDFlRUlZ4cmIaqJx4k,"('Charlie Puth',)","('6VuMaDnrHyPL1p4EHjYLi7',)",60,190053,0.733,0.754,-3.392,0,0.264,0.849,115.024,2018-05-11,album
14491,I'll Never Love - Extended Version - Radio Edit,54e5nUP7pHqVfaiCsq9FpW,"('Lady Gaga',)","('1HY2Jd0NmPuamShAr6KMms',)",64,328016,0.403,0.356,-6.173,1,0.712,0.194,108.989,2018-10-05,album
14492,Location Unknown ◐,6A1GBCMwbfhkB9e1thR8a8,"('HONNE', 'Georgia')","('0Vw76uk7P8yVtTClWyOhac', '06knYh538h5SI7OAEF8ek3')",69,290384,0.682,0.65,-7.231,1,0.216,0.378,109.986,2018-08-24,album
14493,Hate Being Alone,3EVwNrVchN0ohZAe9j03C3,"('SLANDER', 'Dylan Matthew')","('20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX')",56,236832,0.501,0.969,-2.011,1,0.0132,0.17,74.767,2018-11-29,single
14494,Beeper,56EmiF1Uyx8y8JqSennC2S,"('DaBaby',)","('4r63FhuTkUYltbVAg5TQnk',)",54,143586,0.591,0.708,-5.586,0,0.0398,0.318,131.589,2018-11-02,album
14495,Villain,4PPLQIqJ6xwBDGMyimEjvj,"('YoungBoy Never Broke Again',)","('7wlFDEWiM5OoIAt8RSli8b',)",53,169795,0.749,0.801,-5.846,1,0.258,0.571,147.01,2018-06-29,album
14496,Hacked My Instagram,47H8NFQgMR0mAX6eiJSc5r,"('Pi’erre Bourne',)","('3x3jSlhyv5CiCZDZlaTq0M',)",55,120778,0.713,0.51,-7.416,1,0.0143,0.172,81.441,2018-02-16,single
14497,Freak - Joe Stone 2K18 Edit,2xbRwcylUnX881qaqf5ZZJ,"('R3HAB', 'Quintino', 'Joe Stone')","('6cEuCEZu7PAE9ZSzLLc2oQ', '1V3VTM7VspiQjcmRhC010n', '4kwEd1P9j15ZqUVP5zK7Pv')",69,177142,0.666,0.855,-5.318,0,0.222,0.769,125.943,2018-12-21,single
14498,Nice For What,38hSjSZecuHFsOHaffA2Pm,"('Drake',)","('3TVXtAsR1Inumwj472S9r4',)",55,210746,0.693,0.9,-6.51,1,0.0895,0.787,93.407,2018-06-29,album
14499,RACKS BLUE,4lc61NBCDzy2srBHDQeTfN,"('Future',)","('1RyvyyTE3xzB2ZywiAwp0i',)",55,204311,0.868,0.548,-7.864,1,0.233,0.557,139.999,2018-07-06,album
14500,Nightmares,2hCOLHDVQhnu0qpLFV4ynj,"('Easy Life',)","('7uwY65fDg3FVJ8MkJ5QuZK',)",65,207003,0.663,0.656,-5.803,1,0.187,0.667,88.973,2018-09-28,single
14501,By The Shore,3kOtrXdDW7zkcLP5IrMmDc,"('Sofasound',)","('3pOOUcLNTiZ8nljgMJDXQ6',)",59,194164,0.834,0.256,-9.433,0,0.642,0.496,88.944,2018-09-10,single
14502,Take You Home,5XfME0qXr1wcE6ar2VuJxz,"('Cassadee Pope',)","('7ahuvq1mbb4idwG1iJbSFG',)",55,198595,0.505,0.865,-4.32,1,0.226,0.64,159.915,2018-03-30,single
14503,Sergio El Americano,0hCTogzrTZBcKCWpjDhSdF,"('Fuerza Regida',)","('0ys2OFYzWYB5hRDLCsBqxt',)",55,197718,0.59,0.775,-2.621,1,0.321,0.955,112.66,2018-07-20,album
14504,T.T.I.,4gPpYLervKt4cXmhUjpYLj,"('Rauw Alejandro',)","('1mcTU81TzQhprhouKaTkpq',)",65,154093,0.764,0.701,-5.929,0,0.312,0.78,94.924,2018-09-21,single
14505,Against The Wall - Acoustic Version,7iHpX7m9owsqawBy008yvF,"('Seether',)","('6B5c4sch27tWHAGdarpPaW',)",61,206824,0.58,0.488,-10.585,1,0.255,0.13,131.998,2018-05-25,single
14506,G.O.A.T.,0YPuRrM2NwzdtuShUKkts6,"('Polyphia',)","('4vGrte8FDu062Ntj0RsPiZ',)",56,215998,0.66,0.76,-5.488,0,0.000601,0.359,107.028,2018-10-12,album
14507,Going 'Round,533eZXKFBL7Lpk5zMIqxCB,"('Jordan Davis',)","('77kULmXAQ6vWer7IIHdGzI',)",55,213689,0.521,0.881,-3.82,0,0.155,0.415,179.946,2018-03-23,album
14508,Old Glory,3HQrXNeMmLrQvTqbmrl1J8,"('Jerrod Niemann',)","('0RKP52f5PNDCRZ9Luq2Sr7',)",54,238440,0.655,0.691,-5.739,1,0.303,0.566,136.063,2018-10-12,single
14509,Boss Bitch,53nzcuEwQAzwV2Y7I7lczm,"('Lil Baby', 'HoodRich Pablo Juan')","('5f7VJjfbwm532GiveGC0ZK', '1ZLO8d7zll1WeQJUHaxQer')",55,164495,0.774,0.643,-7.742,0,0.0365,0.636,140.001,2018-05-18,album
14510,Goner,7bQr8OqbPJq13qfnBIaaYe,"('Mitchell Tenpenny',)","('1p6CdzJRoicjRcSdWoB9Qc',)",54,195585,0.617,0.816,-5.277,1,0.0898,0.698,103.058,2018-12-14,album
14511,Amen,4rCmaUBsSjuiQcKoKIo7UE,"('Amber Run',)","('0MmnmsAuQKRFpo6vJElcaU',)",58,185422,0.499,0.187,-11.442,1,0.72,0.0522,85.356,2018-05-11,single
14512,Luster,1cukpNLzhpPWBEyoxsWvF9,"('Gavin Luke',)","('2bqAlaRiT91dCQ7KMGnP8i',)",60,153977,0.405,0.174,-21.992,0,0.965,0.0989,117.58,2018-03-16,single
14513,In My Feelings,0h1W19pS59KtEd7aDzF58i,"('Drake',)","('3TVXtAsR1Inumwj472S9r4',)",54,217925,0.833,0.619,-5.822,1,0.0496,0.366,91.022,2018-06-29,album
14514,The Hunter,1MKUcXTBVS5QP49Es4wt7M,"('Adam Jensen',)","('7ymrIsmp4vE7vAtcS12J4D',)",60,210972,0.527,0.762,-3.36,0,0.22,0.564,82.464,2018-05-04,single
14515,Too Much (feat. Timbaland),0rNww8PLCIrZLPz001SPI1,"('ZAYN', 'Timbaland')","('5ZsFI1h6hIdQRw2ti0hz81', '5Y5TRrQiqgUO4S36tzjIRZ')",62,187160,0.469,0.645,-4.443,1,0.00441,0.305,96.094,2018-12-14,album
14516,My Love,1gHlDVQQ3lC3SR02hR8tCh,"('Rod Wave',)","('45TgXXqMDdF8BkjA83OM7z',)",53,174881,0.72,0.7,-6.413,0,0.0757,0.792,154.96,2018-12-07,album
14517,Cuento Chino,6OWvsepTLKpWUr0TBnoxUe,"('Revolver Cannabis', 'Lenin Ramírez')","('7a3g8JUF8iipgP1BCEsm4I', '3hTffafUYLLgO4yuPAxb5U')",62,240640,0.746,0.795,-2.07,1,0.523,0.922,94.991,2018-01-12,single
14518,Crossroads,5ADatYoZv9rYdWxXGjmJHW,"('Adam Calhoun',)","('4fZ8AuVP6Y8mLmCoybfKpC',)",53,156213,0.774,0.513,-7.427,0,0.469,0.358,79.999,2018-03-13,album
14519,Gettin' Warmed Up,6kEKWnjcoD5RxxvzhbaWBh,"('Jason Aldean',)","('3FfvYsEGaIb52QPXhg4DcH',)",53,175253,0.64,0.946,-4.03,0,0.0137,0.635,120.011,2018-04-13,album
14520,FRIENDS,0gu5B9dUOiLezdDjrLPCCV,"('The Carters',)","('4fpTMHe34LC5t3h5ztK8qu',)",52,344293,0.75,0.573,-8.391,0,0.137,0.303,143.948,2018-06-16,album
14521,Ground,2N977oXVcbzWqT4m3U698h,"('Wallows',)","('0NIPkIjTV8mB795yEIiPYL',)",56,214386,0.417,0.669,-5.544,1,0.00329,0.539,76.988,2018-04-06,single
14522,Si Quieres,2pOES6MlMdLnp8X0tKVEUo,"('Neto Bernal',)","('0X8PwlFMDK85fIadwq3cA5',)",62,272986,0.635,0.385,-4.984,0,0.7,0.497,89.996,2018-09-28,album
14523,What Happened Next,338p7A9BpSJfUCJdZGyM5Z,"('Shordie Shordie',)","('5fyvTyetDr7gvLafBsEEhU',)",53,186701,0.801,0.431,-13.469,1,0.0243,0.819,124.85,2018-12-08,album
14524,Ikuyo (feat. 2 Chainz & Sophia Black),2NWoKpRnMfxocVAXF8ASwk,"('KYLE', '2 Chainz', 'Sophia Black')","('4qBgvVog0wzW75IQ48mU7v', '17lzZA2AlOHwCwFALHttmp', '3wdXgSpjbbU3tX9KasdxMh')",55,221666,0.765,0.609,-5.285,0,0.255,0.547,77.957,2018-05-18,album
14525,Retro 88,5PbPvMFWQ2YgfJQ3LYxEsp,"('MadeinTYO',)","('5SyGEPymt1G2uto47tVWvZ',)",55,131493,0.846,0.452,-5.087,1,0.196,0.52,145.952,2018-10-26,album
14526,The Cold Wind,4qNdNbZ2qSAQhlSYJVYu6b,"('Greta Van Fleet',)","('4NpFxQe2UvRCAjto3JqlSl',)",60,196546,0.506,0.881,-3.926,1,0.00538,0.722,92.049,2018-10-19,album
14527,DANCE,7BfSU2ya7PZtqrl48urKqG,"('DNCE',)","('6T5tfhQCknKG4UnH90qGnz',)",60,179333,0.778,0.789,-4.301,1,0.0819,0.941,130.054,2018-01-26,single
14528,Holy Water,1rRT7oD3ypMBuEpa4b6MH7,"('Cody Jinks',)","('2v7wIbCkIzxOfT3GnqCexD',)",53,279026,0.555,0.91,-5.578,1,6.9e-05,0.734,129.95,2018-07-27,album
14529,Greased Lightnin',0hq5mE9kYU4Sy2PpdZwGol,"('John Travolta', 'Jeff Conaway')","('4hKkEHkaqCsyxNxXEsszVH', '34NoGpkDKIwSQG1V6gdhRL')",64,194466,0.579,0.849,-10.658,1,0.144,0.926,159.94,2018-06-01,compilation
14530,Don't Leave Me Alone (feat. Anne-Marie),4uZBBwJwTJeL3Swlk2ufLr,"('David Guetta', 'Anne-Marie')","('1Cs0zKBU1kc0i8ypK3B9ai', '1zNqDE7qDGCsyzJwohVaoX')",56,184311,0.694,0.617,-7.838,0,0.177,0.496,127.928,2018-09-14,album
14531,They Told Me,1uHfCC9qFChGhiSarUWq1B,"('Palm Trees', 'Sophia Ayana')","('3IYNUniWKkMmHKUHssC392', '0Tags4oElQqYRXkUyzGPzg')",65,181822,0.694,0.556,-6.763,1,0.501,0.547,99.972,2018-12-21,single
14532,Care for You,3cW7ETAXGDAM2aNN45DuNq,"('Mario',)","('20s0P9QLxGqKuCsGwFsp7w',)",59,212687,0.567,0.465,-7.581,1,0.69,0.287,137.92,2018-10-05,album
14533,Diamond Heart,4J4zx8xGJpuGndrVc06KaT,"('Alan Walker', 'Sophia Somajo')","('7vk5e3vY1uw9plTHJAMwjN', '5T8zbK3dic52T9bFu0aY8z')",72,239834,0.499,0.638,-6.145,1,0.129,0.253,89.98,2018-09-28,single
14534,Rockin' All Night Long,6uUbQnzl9J7rOOirRITGjW,"('Adam Hambrick',)","('5KGZH5Opah1A66dZ2TuWAX',)",54,198774,0.526,0.611,-5.591,1,0.112,0.512,145.925,2018-09-27,single
14535,You Aint Shit,4vjpIcueKtCnFVvdwMAg6J,"('Sonta',)","('030FjQpP38xhjIPyWgjmiv',)",54,175148,0.59,0.717,-6.191,1,0.405,0.281,110.809,2018-05-25,album
14536,Rockstar,6sbrUkiGvMiFfzD8YU6uYs,"('Call Me Karizma',)","('5fENlrINIVP0gJOtKxvORt',)",56,184285,0.66,0.881,-5.434,0,0.304,0.663,112.004,2018-04-26,single
14537,Pieces (feat. Noah Kahan),3nHHMV5YnocvTRiYqolTm9,"('Matoma', 'Noah Kahan')","('4YXycRbyyAE0wozTk7QMEq', '2RQXRUsr4IW1f3mKyKsy4B')",52,170526,0.669,0.681,-6.774,1,0.023,0.336,113.98,2018-08-24,album
14538,Maintain,1k9B8MqhGKbVV3dTpwUxn5,"('Belly', 'NAV')","('0FOWNUFHPnMy0vOw1siGqi', '7rkW85dBwwrJtlHRDkJDAC')",58,216240,0.878,0.62,-5.485,1,0.333,0.218,133.027,2018-04-06,single
14539,Running Outta Love,1aSTn7F9RUijD31mAzjlQx,"('Kodak Black',)","('46SHBwWsqBkxI7EeeBEQG7',)",54,225366,0.709,0.704,-4.465,1,0.336,0.387,132.043,2018-02-14,album
14540,Lick It,2AUHVjR5lhg6GcztbGvRkc,"('Valentino Khan',)","('0deIjoDjl9g9Zpw0sCIOHh',)",62,215040,0.798,0.837,-2.531,1,0.00737,0.662,124.994,2018-03-16,single
14541,Changa - Blanke Remix,5TL9e2xgtvJFtNCBsq1CgX,"('PNAU', 'Blanke')","('6n28c9qs9hNGriNa72b26u', '59Yq0xrABEihHANsfo9QMT')",58,188470,0.53,0.789,-5.546,1,0.033,0.0654,110.086,2018-05-11,single
14542,Hollywood (feat. Snoop Dogg & Jamie Principle),0P2Dxoy0mdzM9NlFQoLZbc,"('Gorillaz', 'Snoop Dogg', 'Jamie Principle')","('3AA28KZvwAUcZuOKwyblJQ', '7hJcb9fa4alzcOq3EaNPoG', '5obQFNrkFoWB51hm1JTHMw')",61,293493,0.685,0.631,-10.338,1,0.0249,0.72,104.126,2018-06-29,album
