,Song,Song_ID,Artists,Artists_Id,Popularity,Lengthofsing_ms,danceability,energy,loudness,Modemajor1_happier,acousticness,valence,tempo,Release_date,Album_type,source,Fear,Trust,Joy,Disgust,Anticipation,Sadness,Suprise,Anger,Negative,Positive
5950,200 Mph,5jGUJXnELDaDTgiRjD9lsg,Bad Bunny,4q3ewBCX7sLwd24euuV69X,75,170509,0.85,0.5,-6.7079999999999975,1,0.0139,0.816,160.02,2018-12-23,album,genius.com,0.03563474387527839,0.013363028953229399,0.006681514476614699,0.031180400890868588,0.015590200445434299,0.02895322939866369,0.004454342984409799,0.042316258351893093,0.0489977728285078,0.0534521158129176
5951,Estamos Bien,2OWVCFTolecLiGZPquvWvT,Bad Bunny,4q3ewBCX7sLwd24euuV69X,77,208079,0.759,0.536,-6.662999999999999,0,0.821,0.439,119.883,2018-12-23,album,genius.com,0.024221453287197235,0.01384083044982699,0.07266435986159167,0.006920415224913495,0.09688581314878889,0.024221453287197235,0.006920415224913495,0.006920415224913495,0.031141868512110732,0.07958477508650516
5952,Older,3kywzyEr7V106Un5cDyh12,Sasha Sloan,4xnihxcoXWK3UqryOSnbw5,69,184892,0.581,0.298,-9.54,1,0.725,0.168,63.761,2018-11-29,single,genius.com,0.0,0.005050505050505051,0.032828282828282825,0.0,0.042929292929292935,0.0025252525252525255,0.005050505050505051,0.015151515151515154,0.020202020202020204,0.04040404040404041
5953,Ocean ,3nc420PXjTdBV5TN0gCFkS,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,78,216419,0.506,0.693,-7.265,0,0.584,0.221,139.912,2018-06-15,single,genius.com,0.010256410256410256,0.030769230769230767,0.030769230769230767,0.010256410256410256,0.046153846153846156,0.005128205128205128,0.020512820512820513,0.010256410256410256,0.046153846153846156,0.046153846153846156
5954,River,3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,78,216133,0.733,0.47700000000000004,-6.737,0,0.302,0.545,62.507,2018-04-20,album,genius.com,0.0,0.0,0.03416856492027335,0.0,0.002277904328018223,0.0,0.002277904328018223,0.0,0.0,0.03416856492027335
5955,Love Hurts ,3K6U7TamNyVSWcFH8pCQHX,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,72,180560,0.7240000000000001,0.45,-5.763,0,0.0315,0.46399999999999997,140.981,2018-05-11,album,genius.com,0.0,0.0,0.016129032258064516,0.0,0.024193548387096774,0.016129032258064516,0.008064516129032258,0.0,0.008064516129032258,0.016129032258064516
5956,Electric ,2mj7x99sNUsVHPBRK51zlG,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,73,246327,0.599,0.396,-10.489,0,0.738,0.134,111.072,2018-04-06,album,genius.com,0.01990049751243781,0.004975124378109453,0.009950248756218905,0.02487562189054726,0.01990049751243781,0.01990049751243781,0.0,0.01990049751243781,0.044776119402985065,0.009950248756218905
5957,FML,2W4smyeMF0Zhr2KZhAsl99,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,72,222960,0.816,0.59,-5.961,0,0.0854,0.612,100.137,2018-06-03,single,genius.com,0.018796992481203006,0.018796992481203006,0.03007518796992481,0.015037593984962405,0.018796992481203006,0.03007518796992481,0.015037593984962405,0.018796992481203006,0.03759398496240601,0.05263157894736842
5958,Girl Like You,7K0lR5Ngf5jkOWt1g6ut6l,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,69,193066,0.5429999999999999,0.88,-4.204,0,0.035,0.483,144.05700000000004,2018-04-13,album,genius.com,0.017699115044247787,0.017699115044247787,0.008849557522123894,0.0029498525073746312,0.032448377581120944,0.017699115044247787,0.011799410029498525,0.014749262536873156,0.035398230088495575,0.02359882005899705
5959,High Horse,2U2Z1IXnmJIvlknWizFykZ,Kacey Musgraves,70kkdajctXSbqSMJbQO424,71,213693,0.725,0.674,-5.254,0,0.0325,0.773,120.057,2018-03-30,album,genius.com,0.011764705882352941,0.011764705882352941,0.0196078431372549,0.011764705882352941,0.00784313725490196,0.00784313725490196,0.00392156862745098,0.0196078431372549,0.023529411764705882,0.03137254901960784
5960,Go To Town,6iOvnACn4ChlAw4lWUU4dd,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,71,217813,0.71,0.71,-2.474,1,0.0716,0.7,169.94400000000005,2018-03-30,album,genius.com,0.002304147465437788,0.004608294930875576,0.004608294930875576,0.009216589861751152,0.004608294930875576,0.01152073732718894,0.002304147465437788,0.016129032258064516,0.020737327188940093,0.006912442396313364
5961,ICY GRL,1sl1cpix9GnwNwaVt04BIu,Saweetie,6cK3NBO6uP7hh0oyuVELFl,73,109302,0.927,0.563,-5.827000000000001,1,0.0306,0.8420000000000001,103.31200000000001,2018-03-16,album,genius.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5962,FLIP THE SWITCH ,1rlIrbWboTRGeKfHhgbJRZ,Quavo,0VRj0yCOv2FXJNP47XQnx5,73,156195,0.853,0.637,-5.9239999999999995,0,0.129,0.496,86.04799999999999,2018-10-12,album,genius.com,0.003048780487804878,0.04573170731707318,0.04573170731707318,0.006097560975609756,0.021341463414634144,0.003048780487804878,0.006097560975609756,0.039634146341463415,0.039634146341463415,0.07012195121951222
5963,BabyWipe,6eKWSrZfzd25TYYxkscWgg,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,72,168626,0.885,0.506,-8.322000000000001,1,0.0266,0.588,148.03799999999995,2018-02-02,album,genius.com,0.03274559193954659,0.015113350125944582,0.017632241813602012,0.03022670025188916,0.035264483627204024,0.03022670025188916,0.012594458438287152,0.05793450881612092,0.05793450881612092,0.02770780856423173
5964,WHY,7rjGZWlqqeEMDrAabwZQhr,NF,6fOMl44jA4Sp5b9PpYCkzz,73,188989,0.737,0.77,-7.752999999999999,0,0.368,0.431,158.351,2018-06-18,single,genius.com,0.015624999999999997,0.026785714285714277,0.015624999999999997,0.017857142857142853,0.008928571428571428,0.01339285714285714,0.011160714285714284,0.03124999999999999,0.042410714285714274,0.04017857142857142
5965,Moon River,41cpvQ2GyGb2BRdIRSsTqK,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,72,188323,0.24,0.11599999999999999,-13.216,1,0.877,0.0937,77.34899999999998,2018-02-14,single,genius.com,0.052083333333333336,0.031249999999999997,0.015625,0.026041666666666664,0.010416666666666666,0.041666666666666664,0.010416666666666666,0.041666666666666664,0.10937499999999996,0.026041666666666664
5966,Marlboro Nights,755inykyaG4w22GWAsA3MX,Lonely God,6pF6MN603wSrisJcf7HS5v,73,68522,0.466,0.823,-6.635,1,0.00237,0.782,175.797,2018-06-28,single,genius.com,0.019130434782608695,0.027826086956521733,0.02956521739130434,0.019130434782608695,0.03130434782608695,0.013913043478260872,0.012173913043478262,0.027826086956521733,0.02260869565217391,0.034782608695652174
5967,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,71,211773,0.47200000000000003,0.86,-3.967,0,0.284,0.366,144.07299999999995,2018-05-11,album,songlyrics.com,0.03070175438596491,0.02412280701754386,0.017543859649122806,0.02412280701754386,0.017543859649122806,0.02850877192982456,0.02412280701754386,0.03508771929824561,0.05701754385964912,0.02631578947368421
5968,My Blood,5HeKOKc4phmLn8e4I7EkzD,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,76,229120,0.7490000000000001,0.723,-6.609,1,0.0563,0.674,108.999,2018-10-05,album,genius.com,0.05090909090909092,0.014545454545454545,0.0036363636363636364,0.0,0.03272727272727272,0.04363636363636364,0.04727272727272728,0.05090909090909092,0.058181818181818196,0.025454545454545452
5969,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,75,338438,0.588,0.5670000000000001,-3.738,0,0.221,0.113,150.009,2018-08-03,album,genius.com,0.028301886792452827,0.0,0.0047169811320754715,0.009433962264150943,0.0047169811320754715,0.028301886792452827,0.0,0.028301886792452827,0.04716981132075471,0.0047169811320754715
5970,Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,81,176133,0.754,0.805,-4.249,1,0.315,0.555,93.98200000000001,2018-08-24,album,genius.com,0.012396694214876033,0.08677685950413223,0.09917355371900827,0.012396694214876033,0.01652892561983471,0.012396694214876033,0.008264462809917356,0.012396694214876033,0.02066115702479339,0.1322314049586777
5971,Sin ,1Jl21sidRpEdlVBvYbssLx,Young Thug,50co4Is1HCEo8bhOyUWKpn,72,202533,0.889,0.385,-11.767000000000001,0,0.0054399999999999995,0.235,125.995,2018-09-24,single,genius.com,0.022857142857142857,0.022857142857142857,0.02,0.014285714285714285,0.022857142857142857,0.025714285714285714,0.014285714285714285,0.017142857142857144,0.045714285714285714,0.03142857142857143
5972,Princess Bubblegum,2O9KgUsmuon6Gycdmagc6t,haroinfather,4XWaILHqySwH1y6LhlYcsb,72,95708,0.589,0.484,-11.613,1,0.42,0.0726,139.998,2018-07-30,single,genius.com,0.024752475247524754,0.0,0.059405940594059396,0.0,0.09405940594059407,0.009900990099009901,0.0,0.0,0.10396039603960398,0.0693069306930693
5973,2009,6dFn6my1sHK2bcf23GlHwM,Mac Miller,4LLpKhyESsyAXpc4laK94U,72,347986,0.5329999999999999,0.496,-9.363,0,0.77,0.17300000000000001,155.158,2018-08-03,album,genius.com,0.0217983651226158,0.0217983651226158,0.024523160762942774,0.010899182561307902,0.032697547683923696,0.05994550408719344,0.013623978201634877,0.06539509536784739,0.07084468664850134,0.038147138964577644
5974,Off Deez ,3JAeYOjyJodI4PRs44lx2l,JID,6U3ybJ9UHNKEdsH7ktGBZ7,72,213357,0.836,0.579,-6.164,1,0.00207,0.431,85.486,2018-11-26,album,genius.com,0.007246376811594203,0.04347826086956522,0.04347826086956522,0.0,0.03260869565217391,0.021739130434782608,0.0036231884057971015,0.0,0.010869565217391304,0.05797101449275364
5975,Will He,7wvwXi9Z66dcH5t202vVkN,Joji,3MZsBdqDrRTJihTHQrO6Dq,74,202102,0.618,0.217,-15.372,1,0.8370000000000001,0.0872,116.01299999999999,2018-02-14,album,genius.com,0.03734439834024896,0.012448132780082988,0.004149377593360996,0.0,0.012448132780082988,0.04149377593360996,0.0,0.03319502074688797,0.05809128630705394,0.008298755186721992
5976,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,75,207586,0.5329999999999999,0.638,-9.411,1,0.0385,0.324,135.056,2018-11-09,album,genius.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5977,I Am Who They Say I Am,4O1uCappFiU3bisYUdUBWy,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,69,200170,0.722,0.88,-3.989,0,0.21,0.79,92.024,2018-09-14,album,genius.com,0.009302325581395349,0.013953488372093023,0.018604651162790697,0.009302325581395349,0.023255813953488372,0.023255813953488372,0.004651162790697674,0.004651162790697674,0.013953488372093023,0.04186046511627907
5978,Canceled,3TOfcOKNuu6ZPZXJie5msH,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,73,183960,0.767,0.611,-5.172999999999999,0,0.157,0.11,94.03399999999999,2018-09-11,single,genius.com,0.00234192037470726,0.018735362997658076,0.00936768149882904,0.00936768149882904,0.016393442622950817,0.00468384074941452,0.00234192037470726,0.00936768149882904,0.016393442622950817,0.025761124121779853
5979,Nameless,4itETlhUWW6GFzYZwEL8do,Lil Keed,3uJx5SnOM59Li7lCxA3b29,70,185266,0.875,0.568,-8.619,0,0.0357,0.648,140.082,2018-12-12,album,genius.com,0.012145748987854251,0.008097165991902834,0.016194331983805668,0.004048582995951417,0.012145748987854251,0.012145748987854251,0.008097165991902834,0.0,0.016194331983805668,0.02834008097165992
5980,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,77,226973,0.637,0.713,-4.333,1,0.18100000000000002,0.243,129.923,2018-01-12,album,genius.com,0.027272727272727275,0.004545454545454545,0.03181818181818182,0.027272727272727275,0.013636363636363636,0.027272727272727275,0.01818181818181818,0.03636363636363637,0.05000000000000001,0.04545454545454546
5981,Candles,1wa6QQsdSE3X2GbRljGpFk,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,71,183703,0.715,0.574,-6.2360000000000015,1,0.373,0.337,157.0,2018-12-10,album,genius.com,0.00909090909090909,0.02545454545454546,0.02363636363636364,0.010909090909090908,0.03454545454545455,0.005454545454545455,0.01818181818181818,0.038181818181818185,0.03636363636363637,0.030909090909090917
5982,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,82,210200,0.5529999999999999,0.502,-5.972,1,0.299,0.29600000000000004,129.976,2018-10-05,album,genius.com,0.04205607476635514,0.028037383177570093,0.024922118380062305,0.029595015576323987,0.029595015576323987,0.029595015576323987,0.020249221183800622,0.06074766355140187,0.07320872274143302,0.03582554517133956
5983,TAlk tO Me ,2QihWAl9xAwGPm5vGoO7uM,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,73,184489,0.731,0.657,-8.56,1,0.0591,0.49,159.97,2018-10-26,album,genius.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5984,X ,4LmAnpjlhWTahvRkYR8xJa,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,73,267426,0.768,0.47100000000000003,-8.406,1,0.0201,0.405,131.023,2018-02-09,album,songlyrics.com,0.014184397163120567,0.06028368794326239,0.04255319148936169,0.0070921985815602835,0.04255319148936169,0.014184397163120567,0.021276595744680847,0.017730496453900707,0.05319148936170211,0.08865248226950356
5985,Tadow,51rPRW8NjxZoWPPjnRGzHw,Masego,3ycxRkcZ67ALN3GQJ57Vig,76,301893,0.7040000000000001,0.48700000000000004,-6.407,0,0.669,0.313,121.726,2018-09-07,album,genius.com,0.02925531914893617,0.02925531914893617,0.050531914893617,0.018617021276595744,0.04521276595744679,0.026595744680851064,0.02925531914893617,0.023936170212765957,0.02925531914893617,0.055851063829787204
5986,Summer Time High Time,7t5MUcFIIayP1M6TNhtWE0,Cuco,2Tglaf8nvDzwSQnpSrjLHP,71,208067,0.527,0.6709999999999999,-3.945,1,0.0435,0.581,112.934,2018-05-04,single,genius.com,0.0045045045045045045,0.0,0.027027027027027025,0.009009009009009009,0.0,0.0045045045045045045,0.0,0.009009009009009009,0.018018018018018018,0.036036036036036036
5987,Valentine,15Nn5EEGQqlptGwiB2NVYV,YK Osiris,7meyrw7Or5DwteYxDJrkCM,70,206853,0.76,0.528,-7.474,1,0.11199999999999999,0.457,120.00299999999999,2018-04-20,single,genius.com,0.025641025641025644,0.010256410256410256,0.007692307692307693,0.020512820512820513,0.01282051282051282,0.023076923076923078,0.05897435897435896,0.053846153846153835,0.06410256410256408,0.015384615384615384
5988,Cherry Cola,44uCMdE6RWnkOFYTtbmUUc,Kuwada,66LFdGYtbmJ6G8sArrkfsu,72,184360,0.777,0.635,-6.3229999999999995,0,0.764,0.653,138.04,2018-02-09,single,songlyrics.com,0.016172506738544475,0.032345013477088944,0.035040431266846354,0.0026954177897574125,0.008086253369272238,0.008086253369272238,0.01078167115902965,0.01078167115902965,0.02425876010781671,0.06738544474393529
5989,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,74,145588,0.46,0.6859999999999999,-5.9479999999999995,0,0.00146,0.252,148.054,2018-08-03,album,genius.com,0.04716981132075471,0.009433962264150945,0.03459119496855346,0.018867924528301886,0.009433962264150945,0.05345911949685534,0.015723270440251572,0.03773584905660377,0.06289308176100629,0.03773584905660377
5990,Break Up in the End,5Z19ylxppfnfdP4JH0u8oj,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,69,199693,0.507,0.3720000000000001,-8.433,1,0.48100000000000004,0.257,86.42200000000004,2018-08-17,album,genius.com,0.054607508532423216,0.03071672354948805,0.020477815699658702,0.0273037542662116,0.020477815699658702,0.03754266211604095,0.010238907849829351,0.0273037542662116,0.054607508532423216,0.04778156996587031
5991,Some Of It,3d1qN7AHge6BXuVPutcpI5,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,70,195146,0.56,0.736,-7.306,1,0.341,0.8240000000000001,79.843,2018-10-05,album,genius.com,0.02531645569620253,0.037974683544303806,0.047468354430379764,0.012658227848101266,0.0537974683544304,0.03164556962025317,0.022151898734177215,0.0189873417721519,0.044303797468354444,0.05696202531645572
5992,like that,6E37j4b44JGpdk297urpKM,Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,75,185546,0.684,0.46799999999999997,-5.817,0,0.212,0.371,62.01300000000001,2018-02-23,album,genius.com,0.022988505747126436,0.0,0.0,0.011494252873563218,0.10344827586206896,0.011494252873563218,0.0,0.011494252873563218,0.034482758620689655,0.06896551724137931
5993,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,73,297404,0.5539999999999999,0.596,-8.214,1,0.162,0.255,165.72799999999995,2018-07-11,single,genius.com,0.027496382054992753,0.039073806078147616,0.03183791606367582,0.02894356005788711,0.023154848046309687,0.026049204052098398,0.0130246020260492,0.04775687409551377,0.04486251808972505,0.040520984081041975
5994,Solo de Mi,5YOkA7qd2983FtBQnP8sYx,Bad Bunny,4q3ewBCX7sLwd24euuV69X,75,197967,0.743,0.73,-4.314,0,0.287,0.15,179.972,2018-12-14,single,genius.com,0.020224719101123598,0.03820224719101123,0.053932584269662895,0.0,0.017977528089887642,0.042696629213483134,0.0022471910112359553,0.0022471910112359553,0.04943820224719099,0.05617977528089885
5995,Summertime Magic,4j3GWI86JvSaF0BLdmgcfF,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,73,213600,0.76,0.579,-7.374,1,0.0129,0.125,100.01,2018-07-11,single,genius.com,0.02439024390243903,0.046070460704607054,0.016260162601626018,0.021680216802168025,0.016260162601626018,0.016260162601626018,0.01084010840108401,0.03794037940379404,0.03794037940379404,0.05962059620596207
5996,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,Vance Joy,10exVja0key0uqUkk6LJRT,72,214720,0.637,0.8640000000000001,-4.381,1,0.484,0.706,99.995,2018-02-23,album,genius.com,0.02269288956127081,0.021180030257186087,0.009077155824508321,0.03479576399394858,0.013615733736762482,0.021180030257186087,0.016641452344931924,0.0363086232980333,0.06807866868381243,0.019667170953101366
5997,Scared Of Love,49QVOdWgGagzLrThkIqtK6,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,71,170538,0.642,0.562,-4.869,0,0.032,0.177,158.001,2018-12-10,album,genius.com,0.01867219917012448,0.006224066390041494,0.002074688796680498,0.02074688796680498,0.01867219917012448,0.01867219917012448,0.006224066390041494,0.024896265560165973,0.03734439834024896,0.051867219917012444
5998,Generation Why,79e2GU4RLPjAqnijfvsXYr,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,73,219680,0.561,0.684,-8.235,1,0.34700000000000003,0.528,81.977,2018-11-16,single,genius.com,0.008064516129032258,0.016129032258064516,0.008064516129032258,0.0,0.016129032258064516,0.056451612903225805,0.0,0.0,0.0,0.056451612903225805
5999,Superhero,1Fo4OvzP9PThFKMeMIAEYu,Lauv,5JZ7CnR6gTvEMKX4g70Amv,77,179997,0.6809999999999999,0.34,-8.617,1,0.82,0.41700000000000004,129.98,2018-08-30,single,genius.com,0.0,0.0,0.0,0.0,0.0,0.006230529595015576,0.0,0.0,0.006230529595015576,0.0
6000,Amorfoda,68QcquxCS39cQGTsRrJWIR,Bad Bunny,4q3ewBCX7sLwd24euuV69X,77,153887,0.7490000000000001,0.418,-7.925,0,0.985,0.307,147.887,2018-02-15,single,genius.com,0.10659898477157362,0.01015228426395939,0.01015228426395939,0.0,0.030456852791878174,0.01015228426395939,0.0,0.0,0.09137055837563453,0.02030456852791878
6001,Home with You,0iwsQWgtjSq2kUXuZwTDAL,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,75,190576,0.631,0.599,-6.1370000000000005,0,0.067,0.727,170.122,2018-02-02,album,genius.com,0.00819672131147541,0.004098360655737705,0.00819672131147541,0.00819672131147541,0.01639344262295082,0.020491803278688527,0.0,0.00819672131147541,0.024590163934426233,0.020491803278688527
6002,Tie Me Down ,4QVS8YCpK71R4FsxSMCjhP,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,73,218295,0.5479999999999999,0.8390000000000001,-2.371,1,0.135,0.314,98.932,2018-08-03,single,genius.com,0.0031545741324921135,0.0031545741324921135,0.059936908517350174,0.006309148264984227,0.022082018927444796,0.034700315457413256,0.0,0.00946372239747634,0.03154574132492114,0.06309148264984228
6003,Sin Pijama,2ijef6ni2amuunRoKTlgww,Becky G,4obzFoKoKRHIphyHzJ35G3,81,188560,0.7909999999999999,0.745,-3.695,0,0.354,0.82,94.014,2018-04-20,single,genius.com,0.10126582278481017,0.0189873417721519,0.1075949367088608,0.0189873417721519,0.02531645569620253,0.0189873417721519,0.0,0.0189873417721519,0.03164556962025317,0.12025316455696208
6004,DDU-DU DDU-DU,2aI2k39nfa3KFsa4JclQzw,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,76,209355,0.6709999999999999,0.8590000000000001,-3.9219999999999997,0,0.0323,0.389,139.931,2018-06-15,single,genius.com,0.012539184952978056,0.03761755485893417,0.043887147335423204,0.006269592476489028,0.043887147335423204,0.01567398119122257,0.012539184952978056,0.01567398119122257,0.021943573667711595,0.06583072100313482
6005,I Do ,1f5PNhkNgUpvDEeZfcIlO1,Cardi B,4kYSro6naA4h99UJvo89HB,71,200205,0.8859999999999999,0.473,-7.337999999999999,0,0.27,0.43799999999999994,135.065,2018-04-06,album,genius.com,0.021220159151193633,0.005305039787798408,0.05305039787798408,0.005305039787798408,0.0,0.007957559681697613,0.005305039787798408,0.021220159151193633,0.023872679045092837,0.0636604774535809
6006,Notice Me,3OnOomd79OjqSYHchCQ6ht,Migos,6oMuImdp5ZcFhWP0ESe6mG,73,233880,0.7929999999999999,0.344,-9.757,1,0.11199999999999999,0.45,166.105,2018-01-26,album,genius.com,0.01556420233463035,0.007782101167315175,0.007782101167315175,0.0038910505836575876,0.01556420233463035,0.011673151750972763,0.007782101167315175,0.007782101167315175,0.019455252918287938,0.019455252918287938
6007,Heaven,1T575AhHueYinKSDflEsGK,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,77,191786,0.552,0.371,-9.104,0,0.857,0.245,199.843,2018-02-09,compilation,genius.com,0.018475750577367205,0.023094688221709004,0.009237875288683603,0.013856812933025405,0.016166281755196306,0.016166281755196306,0.011547344110854504,0.027713625866050803,0.03695150115473441,0.020785219399538105
6008,No Love,7bLwNfeIviCy6WANVRB1Kj,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,69,230207,0.708,0.735,-4.928999999999999,0,0.28300000000000003,0.7190000000000001,159.957,2018-09-21,album,genius.com,0.0,0.022988505747126436,0.08620689655172412,0.0,0.040229885057471264,0.0,0.017241379310344827,0.0,0.005747126436781609,0.08620689655172412
